order_id,customer_email,order_date,merchant,amount,status,notes
1488,paul.jones@gmail.com,06-11-2025 00:00,ShopA,4205.744667,completed,zero-amount test
1489,olivia.reid@gmail.com,06-11-2025 23:59,ShopC,4214.325333,completed,high value order
1490,paul.vance@gmail.com,07-11-2025 12:00,ShopE,4222.906,completed,normal
1491,toby.king@gmail.com,01-11-2025 09:15,ShopA,4231.486667,completed,Receipt: Order #1001; card ****1283
1492,noah.baker@gmail.com,02-11-2025 14:05,ShopB,4240.067333,completed,Order confirmation email
1493,olivia.green@gmail.com,02-11-2025 14:07,ShopA,4248.648,refunded,Refund processed on 2025-11-52
1494,quinn.lopez@gmail.com,03-11-2025 11:20,ShopC,4257.228667,pending,missing amount in email
1495,toby.green@gmail.com,04-11-2025 08:45,ShopB,4265.809333,completed,Large purchase; promo applied
1496,toby.baker@gmail.com,04-11-2025 08:46,ShopB,4274.39,completed,Duplicate order possible
1497,quinn.jones@gmail.com,05-11-2025 19:30,ShopD,4282.970667,completed,small order
1498,dylan.evans@gmail.com,06-11-2025 00:00,ShopA,4291.551333,completed,zero-amount test
1499,gabby.king@gmail.com,06-11-2025 23:59,ShopC,4300.132,completed,high value order
1500,ivy.adams@gmail.com,07-11-2025 12:00,ShopE,4308.712667,completed,low
1501,olivia.scott@gmail.com,01-11-2025 09:15,ShopA,4317.293333,completed,Receipt: Order #1001; card ****1284
1502,ivy.reid@gmail.com,02-11-2025 14:05,ShopB,4325.874,completed,Order confirmation email
1503,quinn.hall@gmail.com,02-11-2025 14:07,ShopA,4334.454667,refunded,Refund processed on 2025-11-53
1504,olivia.evans@gmail.com,03-11-2025 11:20,ShopC,4343.035333,pending,missing amount in email
1505,ella.jones@gmail.com,04-11-2025 08:45,ShopB,4351.616,completed,Large purchase; promo applied
1506,toby.vance@gmail.com,04-11-2025 08:46,ShopB,4360.196667,completed,Duplicate order possible
1507,noah.clark@gmail.com,05-11-2025 19:30,ShopD,4368.777333,completed,small order
1508,toby.davis@gmail.com,06-11-2025 00:00,ShopA,4377.358,completed,zero-amount test
1509,dylan.lopez@gmail.com,06-11-2025 23:59,ShopC,4385.938667,completed,high value order
1510,leo.davis@gmail.com,07-11-2025 12:00,ShopE,4394.519333,completed,high
1511,ella.baker@gmail.com,01-11-2025 09:15,ShopA,4403.1,completed,Receipt: Order #1001; card ****1285
1512,alex.green@gmail.com,02-11-2025 14:05,ShopB,4411.680667,completed,Order confirmation email
1513,sara.vance@gmail.com,02-11-2025 14:07,ShopA,4420.261333,refunded,Refund processed on 2025-11-54
1514,quinn.miller@gmail.com,03-11-2025 11:20,ShopC,4428.842,pending,missing amount in email
1515,noah.nelson@gmail.com,04-11-2025 08:45,ShopB,4437.422667,completed,Large purchase; promo applied
1516,alex.vance@gmail.com,04-11-2025 08:46,ShopB,4446.003333,completed,Duplicate order possible
1517,paul.king@gmail.com,05-11-2025 19:30,ShopD,4454.584,completed,small order
1518,ben.lopez@gmail.com,06-11-2025 00:00,ShopA,4463.164667,completed,zero-amount test
1519,gabby.taylor@gmail.com,06-11-2025 23:59,ShopC,4471.745333,completed,high value order
1520,noah.nelson@gmail.com,07-11-2025 12:00,ShopE,4480.326,completed,normal
1521,sara.taylor@gmail.com,01-11-2025 09:15,ShopA,4488.906667,completed,Receipt: Order #1001; card ****1286
1522,ella.vance@gmail.com,02-11-2025 14:05,ShopB,4497.487333,completed,Order confirmation email
1523,paul.baker@gmail.com,02-11-2025 14:07,ShopA,4506.068,refunded,Refund processed on 2025-11-55
1524,toby.baker@gmail.com,03-11-2025 11:20,ShopC,4514.648667,pending,missing amount in email
1525,noah.nelson@gmail.com,04-11-2025 08:45,ShopB,4523.229333,completed,Large purchase; promo applied
1526,ben.adams@gmail.com,04-11-2025 08:46,ShopB,4531.81,completed,Duplicate order possible
1527,ben.green@gmail.com,05-11-2025 19:30,ShopD,4540.390667,completed,small order
1528,karen.nelson@gmail.com,06-11-2025 00:00,ShopA,4548.971333,completed,zero-amount test
1529,mia.scott@gmail.com,06-11-2025 23:59,ShopC,4557.552,completed,high value order
1530,noah.evans@gmail.com,07-11-2025 12:00,ShopE,4566.132667,completed,low
1531,olivia.lopez@gmail.com,01-11-2025 09:15,ShopA,4574.713333,completed,Receipt: Order #1001; card ****1287
1532,olivia.lopez@gmail.com,02-11-2025 14:05,ShopB,4583.294,completed,Order confirmation email
1533,karen.parker@gmail.com,02-11-2025 14:07,ShopA,4591.874667,refunded,Refund processed on 2025-11-56
1534,alex.parker@gmail.com,03-11-2025 11:20,ShopC,4600.455333,pending,missing amount in email
1535,alex.adams@gmail.com,04-11-2025 08:45,ShopB,4609.036,completed,Large purchase; promo applied
1536,olivia.clark@gmail.com,04-11-2025 08:46,ShopB,4617.616667,completed,Duplicate order possible
1537,leo.vance@gmail.com,05-11-2025 19:30,ShopD,4626.197333,completed,small order
1538,sara.nelson@gmail.com,06-11-2025 00:00,ShopA,4634.778,completed,zero-amount test
1539,dylan.reid@gmail.com,06-11-2025 23:59,ShopC,4643.358667,completed,high value order
1540,jack.foster@gmail.com,07-11-2025 12:00,ShopE,4651.939333,completed,high
1541,ivy.miller@gmail.com,01-11-2025 09:15,ShopA,4660.52,completed,Receipt: Order #1001; card ****1288
1542,ryan.davis@gmail.com,02-11-2025 14:05,ShopB,4669.100667,completed,Order confirmation email
1543,ben.baker@gmail.com,02-11-2025 14:07,ShopA,4677.681333,refunded,Refund processed on 2025-11-57
1544,jack.scott@gmail.com,03-11-2025 11:20,ShopC,4686.262,pending,missing amount in email
1545,gabby.nelson@gmail.com,04-11-2025 08:45,ShopB,4694.842667,completed,Large purchase; promo applied
1546,mia.davis@gmail.com,04-11-2025 08:46,ShopB,4703.423333,completed,Duplicate order possible
1547,ben.nelson@gmail.com,05-11-2025 19:30,ShopD,4712.004,completed,small order
1548,jack.vance@gmail.com,06-11-2025 00:00,ShopA,4720.584667,completed,zero-amount test
1549,finn.wood@gmail.com,06-11-2025 23:59,ShopC,4729.165333,completed,high value order
1550,finn.davis@gmail.com,07-11-2025 12:00,ShopE,4737.746,completed,normal
1551,noah.taylor@gmail.com,01-11-2025 09:15,ShopA,4746.326667,completed,Receipt: Order #1001; card ****1289
1552,ben.wood@gmail.com,02-11-2025 14:05,ShopB,4754.907333,completed,Order confirmation email
1553,paul.vance@gmail.com,02-11-2025 14:07,ShopA,4763.488,refunded,Refund processed on 2025-11-58
1554,ivy.green@gmail.com,03-11-2025 11:20,ShopC,4772.068667,pending,missing amount in email
1555,ryan.lopez@gmail.com,04-11-2025 08:45,ShopB,4780.649333,completed,Large purchase; promo applied
1556,sara.lopez@gmail.com,04-11-2025 08:46,ShopB,4789.23,completed,Duplicate order possible
1557,finn.miller@gmail.com,05-11-2025 19:30,ShopD,4797.810667,completed,small order
1558,chloe.foster@gmail.com,06-11-2025 00:00,ShopA,4806.391333,completed,zero-amount test
1559,hugo.evans@gmail.com,06-11-2025 23:59,ShopC,4814.972,completed,high value order
1560,quinn.evans@gmail.com,07-11-2025 12:00,ShopE,4823.552667,completed,low
1561,ivy.adams@gmail.com,01-11-2025 09:15,ShopA,4832.133333,completed,Receipt: Order #1001; card ****1290
1562,alex.davis@gmail.com,02-11-2025 14:05,ShopB,4840.714,completed,Order confirmation email
1563,sara.scott@gmail.com,02-11-2025 14:07,ShopA,4849.294667,refunded,Refund processed on 2025-11-59
1564,ryan.green@gmail.com,03-11-2025 11:20,ShopC,4857.875333,pending,missing amount in email
1565,ella.foster@gmail.com,04-11-2025 08:45,ShopB,4866.456,completed,Large purchase; promo applied
1566,ella.wood@gmail.com,04-11-2025 08:46,ShopB,4875.036667,completed,Duplicate order possible
1567,quinn.owen@gmail.com,05-11-2025 19:30,ShopD,4883.617333,completed,small order
1568,ivy.adams@gmail.com,06-11-2025 00:00,ShopA,4892.198,completed,zero-amount test
1569,jack.taylor@gmail.com,06-11-2025 23:59,ShopC,4900.778667,completed,high value order
1570,ella.green@gmail.com,07-11-2025 12:00,ShopE,4909.359333,completed,high
1571,dylan.lopez@gmail.com,01-11-2025 09:15,ShopA,4917.94,completed,Receipt: Order #1001; card ****1291
1572,sara.nelson@gmail.com,02-11-2025 14:05,ShopB,4926.520667,completed,Order confirmation email
1573,paul.taylor@gmail.com,02-11-2025 14:07,ShopA,4935.101333,refunded,Refund processed on 2025-11-60
1574,alex.king@gmail.com,03-11-2025 11:20,ShopC,4943.682,pending,missing amount in email
1575,ryan.scott@gmail.com,04-11-2025 08:45,ShopB,4952.262667,completed,Large purchase; promo applied
1576,leo.adams@gmail.com,04-11-2025 08:46,ShopB,4960.843333,completed,Duplicate order possible
1577,paul.lopez@gmail.com,05-11-2025 19:30,ShopD,4969.424,completed,small order
1578,ryan.nelson@gmail.com,06-11-2025 00:00,ShopA,4978.004667,completed,zero-amount test
1579,jack.miller@gmail.com,06-11-2025 23:59,ShopC,4986.585333,completed,high value order
1580,hugo.owen@gmail.com,07-11-2025 12:00,ShopE,4995.166,completed,normal
1581,paul.vance@gmail.com,01-11-2025 09:15,ShopA,5003.746667,completed,Receipt: Order #1001; card ****1292
1582,mia.adams@gmail.com,02-11-2025 14:05,ShopB,5012.327333,completed,Order confirmation email
1583,noah.nelson@gmail.com,02-11-2025 14:07,ShopA,5020.908,refunded,Refund processed on 2025-11-61
1584,leo.taylor@gmail.com,03-11-2025 11:20,ShopC,5029.488667,pending,missing amount in email
1585,quinn.owen@gmail.com,04-11-2025 08:45,ShopB,5038.069333,completed,Large purchase; promo applied
1586,ella.davis@gmail.com,04-11-2025 08:46,ShopB,5046.65,completed,Duplicate order possible
1587,olivia.nelson@gmail.com,05-11-2025 19:30,ShopD,5055.230667,completed,small order
1588,quinn.owen@gmail.com,06-11-2025 00:00,ShopA,5063.811333,completed,zero-amount test
1589,gabby.miller@gmail.com,06-11-2025 23:59,ShopC,5072.392,completed,high value order
1590,karen.scott@gmail.com,07-11-2025 12:00,ShopE,5080.972667,completed,low
1591,quinn.davis@gmail.com,01-11-2025 09:15,ShopA,5089.553333,completed,Receipt: Order #1001; card ****1293
1592,finn.lopez@gmail.com,02-11-2025 14:05,ShopB,5098.134,completed,Order confirmation email
1593,ben.adams@gmail.com,02-11-2025 14:07,ShopA,5106.714667,refunded,Refund processed on 2025-11-62
1594,ivy.reid@gmail.com,03-11-2025 11:20,ShopC,5115.295333,pending,missing amount in email
1595,alex.scott@gmail.com,04-11-2025 08:45,ShopB,5123.876,completed,Large purchase; promo applied
1596,olivia.reid@gmail.com,04-11-2025 08:46,ShopB,5132.456667,completed,Duplicate order possible
1597,olivia.green@gmail.com,05-11-2025 19:30,ShopD,5141.037333,completed,small order
1598,dylan.scott@gmail.com,06-11-2025 00:00,ShopA,5149.618,completed,zero-amount test
1599,toby.hall@gmail.com,06-11-2025 23:59,ShopC,5158.198667,completed,high value order
1600,dylan.taylor@gmail.com,07-11-2025 12:00,ShopE,5166.779333,completed,high
1601,ryan.king@gmail.com,01-11-2025 09:15,ShopA,5175.36,completed,Receipt: Order #1001; card ****1294
1602,sara.clark@gmail.com,02-11-2025 14:05,ShopB,5183.940667,completed,Order confirmation email
1603,chloe.parker@gmail.com,02-11-2025 14:07,ShopA,5192.521333,refunded,Refund processed on 2025-11-63
1604,toby.wood@gmail.com,03-11-2025 11:20,ShopC,5201.102,pending,missing amount in email
1605,olivia.wood@gmail.com,04-11-2025 08:45,ShopB,5209.682667,completed,Large purchase; promo applied
1606,ben.parker@gmail.com,04-11-2025 08:46,ShopB,5218.263333,completed,Duplicate order possible
1607,gabby.hall@gmail.com,05-11-2025 19:30,ShopD,5226.844,completed,small order
1608,karen.hall@gmail.com,06-11-2025 00:00,ShopA,5235.424667,completed,zero-amount test
1609,ben.davis@gmail.com,06-11-2025 23:59,ShopC,5244.005333,completed,high value order
1610,toby.parker@gmail.com,07-11-2025 12:00,ShopE,5252.586,completed,normal
1611,ivy.vance@gmail.com,01-11-2025 09:15,ShopA,5261.166667,completed,Receipt: Order #1001; card ****1295
1612,ben.scott@gmail.com,02-11-2025 14:05,ShopB,5269.747333,completed,Order confirmation email
1613,gabby.evans@gmail.com,02-11-2025 14:07,ShopA,5278.328,refunded,Refund processed on 2025-11-64
1614,karen.parker@gmail.com,03-11-2025 11:20,ShopC,5286.908667,pending,missing amount in email
1615,noah.owen@gmail.com,04-11-2025 08:45,ShopB,5295.489333,completed,Large purchase; promo applied
1616,ryan.jones@gmail.com,04-11-2025 08:46,ShopB,5304.07,completed,Duplicate order possible
1617,paul.scott@gmail.com,05-11-2025 19:30,ShopD,5312.650667,completed,small order
1618,toby.lopez@gmail.com,06-11-2025 00:00,ShopA,5321.231333,completed,zero-amount test
1619,ryan.parker@gmail.com,06-11-2025 23:59,ShopC,5329.812,completed,high value order
1620,karen.scott@gmail.com,07-11-2025 12:00,ShopE,5338.392667,completed,low
1621,alex.adams@gmail.com,01-11-2025 09:15,ShopA,5346.973333,completed,Receipt: Order #1001; card ****1296
1622,sara.green@gmail.com,02-11-2025 14:05,ShopB,5355.554,completed,Order confirmation email
1623,sara.jones@gmail.com,02-11-2025 14:07,ShopA,5364.134667,refunded,Refund processed on 2025-11-65
1624,finn.evans@gmail.com,03-11-2025 11:20,ShopC,5372.715333,pending,missing amount in email
1625,dylan.foster@gmail.com,04-11-2025 08:45,ShopB,5381.296,completed,Large purchase; promo applied
1626,gabby.wood@gmail.com,04-11-2025 08:46,ShopB,5389.876667,completed,Duplicate order possible
1627,jack.davis@gmail.com,05-11-2025 19:30,ShopD,5398.457333,completed,small order
1628,mia.wood@gmail.com,06-11-2025 00:00,ShopA,5407.038,completed,zero-amount test
1629,leo.vance@gmail.com,06-11-2025 23:59,ShopC,5415.618667,completed,high value order
1630,alex.clark@gmail.com,07-11-2025 12:00,ShopE,5424.199333,completed,high
1631,sara.wood@gmail.com,01-11-2025 09:15,ShopA,5432.78,completed,Receipt: Order #1001; card ****1297
1632,quinn.hall@gmail.com,02-11-2025 14:05,ShopB,5441.360667,completed,Order confirmation email
1633,gabby.owen@gmail.com,02-11-2025 14:07,ShopA,5449.941333,refunded,Refund processed on 2025-11-66
1634,sara.wood@gmail.com,03-11-2025 11:20,ShopC,5458.522,pending,missing amount in email
1635,olivia.foster@gmail.com,04-11-2025 08:45,ShopB,5467.102667,completed,Large purchase; promo applied
1636,karen.green@gmail.com,04-11-2025 08:46,ShopB,5475.683333,completed,Duplicate order possible
1637,paul.foster@gmail.com,05-11-2025 19:30,ShopD,5484.264,completed,small order
1638,finn.parker@gmail.com,06-11-2025 00:00,ShopA,5492.844667,completed,zero-amount test
1639,sara.adams@gmail.com,06-11-2025 23:59,ShopC,5501.425333,completed,high value order
1640,dylan.jones@gmail.com,07-11-2025 12:00,ShopE,5510.006,completed,normal
1641,ella.miller@gmail.com,01-11-2025 09:15,ShopA,5518.586667,completed,Receipt: Order #1001; card ****1298
1642,toby.clark@gmail.com,02-11-2025 14:05,ShopB,5527.167333,completed,Order confirmation email
1643,leo.lopez@gmail.com,02-11-2025 14:07,ShopA,5535.748,refunded,Refund processed on 2025-11-67
1644,leo.king@gmail.com,03-11-2025 11:20,ShopC,5544.328667,pending,missing amount in email
1645,alex.davis@gmail.com,04-11-2025 08:45,ShopB,5552.909333,completed,Large purchase; promo applied
1646,paul.davis@gmail.com,04-11-2025 08:46,ShopB,5561.49,completed,Duplicate order possible
1647,noah.baker@gmail.com,05-11-2025 19:30,ShopD,5570.070667,completed,small order
1648,hugo.jones@gmail.com,06-11-2025 00:00,ShopA,5578.651333,completed,zero-amount test
1649,sara.evans@gmail.com,06-11-2025 23:59,ShopC,5587.232,completed,high value order
1650,ben.clark@gmail.com,07-11-2025 12:00,ShopE,5595.812667,completed,low
1651,hugo.evans@gmail.com,01-11-2025 09:15,ShopA,5604.393333,completed,Receipt: Order #1001; card ****1299
1652,leo.lopez@gmail.com,02-11-2025 14:05,ShopB,5612.974,completed,Order confirmation email
1653,gabby.nelson@gmail.com,02-11-2025 14:07,ShopA,5621.554667,refunded,Refund processed on 2025-11-68
1654,quinn.vance@gmail.com,03-11-2025 11:20,ShopC,5630.135333,pending,missing amount in email
1655,toby.evans@gmail.com,04-11-2025 08:45,ShopB,5638.716,completed,Large purchase; promo applied
1656,gabby.scott@gmail.com,04-11-2025 08:46,ShopB,5647.296667,completed,Duplicate order possible
1657,olivia.hall@gmail.com,05-11-2025 19:30,ShopD,5655.877333,completed,small order
1658,jack.baker@gmail.com,06-11-2025 00:00,ShopA,5664.458,completed,zero-amount test
1659,noah.reid@gmail.com,06-11-2025 23:59,ShopC,5673.038667,completed,high value order
1660,dylan.baker@gmail.com,07-11-2025 12:00,ShopE,5681.619333,completed,high
1661,olivia.king@gmail.com,01-11-2025 09:15,ShopA,5690.2,completed,Receipt: Order #1001; card ****1300
1662,ella.nelson@gmail.com,02-11-2025 14:05,ShopB,5698.780667,completed,Order confirmation email
1663,chloe.vance@gmail.com,02-11-2025 14:07,ShopA,5707.361333,refunded,Refund processed on 2025-11-69
1664,quinn.clark@gmail.com,03-11-2025 11:20,ShopC,5715.942,pending,missing amount in email
1665,quinn.wood@gmail.com,04-11-2025 08:45,ShopB,5724.522667,completed,Large purchase; promo applied
1666,mia.adams@gmail.com,04-11-2025 08:46,ShopB,5733.103333,completed,Duplicate order possible
1667,paul.reid@gmail.com,05-11-2025 19:30,ShopD,5741.684,completed,small order
1668,olivia.vance@gmail.com,06-11-2025 00:00,ShopA,5750.264667,completed,zero-amount test
1669,chloe.king@gmail.com,06-11-2025 23:59,ShopC,5758.845333,completed,high value order
1670,alex.scott@gmail.com,07-11-2025 12:00,ShopE,5767.426,completed,normal
1671,chloe.reid@gmail.com,01-11-2025 09:15,ShopA,5776.006667,completed,Receipt: Order #1001; card ****1301
1672,gabby.taylor@gmail.com,02-11-2025 14:05,ShopB,5784.587333,completed,Order confirmation email
1673,jack.reid@gmail.com,02-11-2025 14:07,ShopA,5793.168,refunded,Refund processed on 2025-11-70
1674,ben.owen@gmail.com,03-11-2025 11:20,ShopC,5801.748667,pending,missing amount in email
1675,chloe.lopez@gmail.com,04-11-2025 08:45,ShopB,5810.329333,completed,Large purchase; promo applied
1676,ryan.taylor@gmail.com,04-11-2025 08:46,ShopB,5818.91,completed,Duplicate order possible
1677,ella.adams@gmail.com,05-11-2025 19:30,ShopD,5827.490667,completed,small order
1678,leo.taylor@gmail.com,06-11-2025 00:00,ShopA,5836.071333,completed,zero-amount test
1679,ella.foster@gmail.com,06-11-2025 23:59,ShopC,5844.652,completed,high value order
1680,karen.parker@gmail.com,07-11-2025 12:00,ShopE,5853.232667,completed,low
1681,chloe.wood@gmail.com,01-11-2025 09:15,ShopA,5861.813333,completed,Receipt: Order #1001; card ****1302
1682,quinn.hall@gmail.com,02-11-2025 14:05,ShopB,5870.394,completed,Order confirmation email
1683,olivia.nelson@gmail.com,02-11-2025 14:07,ShopA,5878.974667,refunded,Refund processed on 2025-11-71
1684,chloe.wood@gmail.com,03-11-2025 11:20,ShopC,5887.555333,pending,missing amount in email
1685,dylan.reid@gmail.com,04-11-2025 08:45,ShopB,5896.136,completed,Large purchase; promo applied
1686,mia.lopez@gmail.com,04-11-2025 08:46,ShopB,5904.716667,completed,Duplicate order possible
1687,alex.davis@gmail.com,05-11-2025 19:30,ShopD,5913.297333,completed,small order
1688,chloe.taylor@gmail.com,06-11-2025 00:00,ShopA,5921.878,completed,zero-amount test
1689,mia.wood@gmail.com,06-11-2025 23:59,ShopC,5930.458667,completed,high value order
1690,mia.adams@gmail.com,07-11-2025 12:00,ShopE,5939.039333,completed,high
1691,olivia.nelson@gmail.com,01-11-2025 09:15,ShopA,5947.62,completed,Receipt: Order #1001; card ****1303
1692,toby.hall@gmail.com,02-11-2025 14:05,ShopB,5956.200667,completed,Order confirmation email
1693,dylan.green@gmail.com,02-11-2025 14:07,ShopA,5964.781333,refunded,Refund processed on 2025-11-72
1694,jack.nelson@gmail.com,03-11-2025 11:20,ShopC,5973.362,pending,missing amount in email
1695,sara.foster@gmail.com,04-11-2025 08:45,ShopB,5981.942667,completed,Large purchase; promo applied
1696,ben.reid@gmail.com,04-11-2025 08:46,ShopB,5990.523333,completed,Duplicate order possible
1697,finn.clark@gmail.com,05-11-2025 19:30,ShopD,5999.104,completed,small order
1698,finn.nelson@gmail.com,06-11-2025 00:00,ShopA,6007.684667,completed,zero-amount test
1699,finn.nelson@gmail.com,06-11-2025 23:59,ShopC,6016.265333,completed,high value order
1700,ryan.nelson@gmail.com,07-11-2025 12:00,ShopE,6024.846,completed,normal
1701,finn.vance@gmail.com,01-11-2025 09:15,ShopA,6033.426667,completed,Receipt: Order #1001; card ****1304
1702,ella.scott@gmail.com,02-11-2025 14:05,ShopB,6042.007333,completed,Order confirmation email
1703,hugo.baker@gmail.com,02-11-2025 14:07,ShopA,6050.588,refunded,Refund processed on 2025-11-73
1704,karen.hall@gmail.com,03-11-2025 11:20,ShopC,6059.168667,pending,missing amount in email
1705,paul.parker@gmail.com,04-11-2025 08:45,ShopB,6067.749333,completed,Large purchase; promo applied
1706,paul.adams@gmail.com,04-11-2025 08:46,ShopB,6076.33,completed,Duplicate order possible
1707,leo.clark@gmail.com,05-11-2025 19:30,ShopD,6084.910667,completed,small order
1708,jack.nelson@gmail.com,06-11-2025 00:00,ShopA,6093.491333,completed,zero-amount test
1709,toby.nelson@gmail.com,06-11-2025 23:59,ShopC,6102.072,completed,high value order
1710,noah.reid@gmail.com,07-11-2025 12:00,ShopE,6110.652667,completed,low
1711,ella.hall@gmail.com,01-11-2025 09:15,ShopA,6119.233333,completed,Receipt: Order #1001; card ****1305
1712,ryan.parker@gmail.com,02-11-2025 14:05,ShopB,6127.814,completed,Order confirmation email
1713,ryan.miller@gmail.com,02-11-2025 14:07,ShopA,6136.394667,refunded,Refund processed on 2025-11-74
1714,gabby.adams@gmail.com,03-11-2025 11:20,ShopC,6144.975333,pending,missing amount in email
1715,jack.parker@gmail.com,04-11-2025 08:45,ShopB,6153.556,completed,Large purchase; promo applied
1716,paul.vance@gmail.com,04-11-2025 08:46,ShopB,6162.136667,completed,Duplicate order possible
1717,ben.taylor@gmail.com,05-11-2025 19:30,ShopD,6170.717333,completed,small order
1718,olivia.green@gmail.com,06-11-2025 00:00,ShopA,6179.298,completed,zero-amount test
1719,hugo.owen@gmail.com,06-11-2025 23:59,ShopC,6187.878667,completed,high value order
1720,alex.adams@gmail.com,07-11-2025 12:00,ShopE,6196.459333,completed,high
1721,ella.jones@gmail.com,01-11-2025 09:15,ShopA,6205.04,completed,Receipt: Order #1001; card ****1306
1722,toby.king@gmail.com,02-11-2025 14:05,ShopB,6213.620667,completed,Order confirmation email
1723,finn.nelson@gmail.com,02-11-2025 14:07,ShopA,6222.201333,refunded,Refund processed on 2025-11-75
1724,gabby.jones@gmail.com,03-11-2025 11:20,ShopC,6230.782,pending,missing amount in email
1725,leo.jones@gmail.com,04-11-2025 08:45,ShopB,6239.362667,completed,Large purchase; promo applied
1726,gabby.king@gmail.com,04-11-2025 08:46,ShopB,6247.943333,completed,Duplicate order possible
1727,finn.hall@gmail.com,05-11-2025 19:30,ShopD,6256.524,completed,small order
1728,noah.baker@gmail.com,06-11-2025 00:00,ShopA,6265.104667,completed,zero-amount test
1729,quinn.davis@gmail.com,06-11-2025 23:59,ShopC,6273.685333,completed,high value order
1730,gabby.green@gmail.com,07-11-2025 12:00,ShopE,6282.266,completed,normal
1731,olivia.hall@gmail.com,01-11-2025 09:15,ShopA,6290.846667,completed,Receipt: Order #1001; card ****1307
1732,olivia.clark@gmail.com,02-11-2025 14:05,ShopB,6299.427333,completed,Order confirmation email
1733,karen.davis@gmail.com,02-11-2025 14:07,ShopA,6308.008,refunded,Refund processed on 2025-11-76
1734,ivy.parker@gmail.com,03-11-2025 11:20,ShopC,6316.588667,pending,missing amount in email
1735,finn.miller@gmail.com,04-11-2025 08:45,ShopB,6325.169333,completed,Large purchase; promo applied
1736,ryan.taylor@gmail.com,04-11-2025 08:46,ShopB,6333.75,completed,Duplicate order possible
1737,toby.scott@gmail.com,05-11-2025 19:30,ShopD,6342.330667,completed,small order
1738,dylan.green@gmail.com,06-11-2025 00:00,ShopA,6350.911333,completed,zero-amount test
1739,toby.baker@gmail.com,06-11-2025 23:59,ShopC,6359.492,completed,high value order
1740,finn.taylor@gmail.com,07-11-2025 12:00,ShopE,6368.072667,completed,low
1741,hugo.lopez@gmail.com,01-11-2025 09:15,ShopA,6376.653333,completed,Receipt: Order #1001; card ****1308
1742,sara.green@gmail.com,02-11-2025 14:05,ShopB,6385.234,completed,Order confirmation email
1743,hugo.parker@gmail.com,02-11-2025 14:07,ShopA,6393.814667,refunded,Refund processed on 2025-11-77
1744,finn.adams@gmail.com,03-11-2025 11:20,ShopC,6402.395333,pending,missing amount in email
1745,chloe.davis@gmail.com,04-11-2025 08:45,ShopB,6410.976,completed,Large purchase; promo applied
1746,finn.owen@gmail.com,04-11-2025 08:46,ShopB,6419.556667,completed,Duplicate order possible
1747,chloe.nelson@gmail.com,05-11-2025 19:30,ShopD,6428.137333,completed,small order
1748,ivy.vance@gmail.com,06-11-2025 00:00,ShopA,6436.718,completed,zero-amount test
1749,chloe.jones@gmail.com,06-11-2025 23:59,ShopC,6445.298667,completed,high value order
1750,ryan.adams@gmail.com,07-11-2025 12:00,ShopE,6453.879333,completed,high
1751,ben.lopez@gmail.com,01-11-2025 09:15,ShopA,6462.46,completed,Receipt: Order #1001; card ****1309
1752,leo.hall@gmail.com,02-11-2025 14:05,ShopB,6471.040667,completed,Order confirmation email
1753,finn.miller@gmail.com,02-11-2025 14:07,ShopA,6479.621333,refunded,Refund processed on 2025-11-78
1754,chloe.king@gmail.com,03-11-2025 11:20,ShopC,6488.202,pending,missing amount in email
1755,ella.scott@gmail.com,04-11-2025 08:45,ShopB,6496.782667,completed,Large purchase; promo applied
1756,ivy.owen@gmail.com,04-11-2025 08:46,ShopB,6505.363333,completed,Duplicate order possible
1757,noah.adams@gmail.com,05-11-2025 19:30,ShopD,6513.944,completed,small order
1758,karen.hall@gmail.com,06-11-2025 00:00,ShopA,6522.524667,completed,zero-amount test
1759,mia.green@gmail.com,06-11-2025 23:59,ShopC,6531.105333,completed,high value order
1760,ben.miller@gmail.com,07-11-2025 12:00,ShopE,6539.686,completed,normal
1761,noah.wood@gmail.com,01-11-2025 09:15,ShopA,6548.266667,completed,Receipt: Order #1001; card ****1310
1762,gabby.green@gmail.com,02-11-2025 14:05,ShopB,6556.847333,completed,Order confirmation email
1763,chloe.taylor@gmail.com,02-11-2025 14:07,ShopA,6565.428,refunded,Refund processed on 2025-11-79
1764,ivy.green@gmail.com,03-11-2025 11:20,ShopC,6574.008667,pending,missing amount in email
1765,toby.evans@gmail.com,04-11-2025 08:45,ShopB,6582.589333,completed,Large purchase; promo applied
1766,noah.hall@gmail.com,04-11-2025 08:46,ShopB,6591.17,completed,Duplicate order possible
1767,toby.nelson@gmail.com,05-11-2025 19:30,ShopD,6599.750667,completed,small order
1768,dylan.vance@gmail.com,06-11-2025 00:00,ShopA,6608.331333,completed,zero-amount test
1769,ivy.reid@gmail.com,06-11-2025 23:59,ShopC,6616.912,completed,high value order
1770,finn.clark@gmail.com,07-11-2025 12:00,ShopE,6625.492667,completed,low
1771,jack.jones@gmail.com,01-11-2025 09:15,ShopA,6634.073333,completed,Receipt: Order #1001; card ****1311
1772,jack.lopez@gmail.com,02-11-2025 14:05,ShopB,6642.654,completed,Order confirmation email
1773,paul.nelson@gmail.com,02-11-2025 14:07,ShopA,6651.234667,refunded,Refund processed on 2025-11-80
1774,alex.miller@gmail.com,03-11-2025 11:20,ShopC,6659.815333,pending,missing amount in email
1775,dylan.parker@gmail.com,04-11-2025 08:45,ShopB,6668.396,completed,Large purchase; promo applied
